item_type_id,amount,blueprint_type_id
38,12,11304
39,6,11304
40,1,11304
34,11245,11306
35,5568,11306
37,2,11306
38,6,11306
39,6,11306
40,1,11306
34,806,11356
35,3,11356
36,101,11356
37,1,11356
34,1355,11358
35,832,11358
36,97,11358
34,3886,11360
35,2930,11360
36,1,11360
34,21518,11366
35,5980,11366
36,2146,11366
37,419,11366
38,102,11366
39,18,11366
40,3,11366
3828,25,11366
11399,30,11366
11532,20,11366
11537,20,11366
11539,90,11366
11543,500,11366
11549,5,11366
11554,60,11366
11557,20,11366
34,14628,13000
35,5718,13000
36,700,13000
37,414,13000
38,154,13000
39,60,13000
40,15,13000
11399,10,13000
34,24600,11372
35,6158,11372
36,2170,11372
38,2,11372
39,5,11372
40,5,11372
3828,25,11372
11399,30,11372
11530,15,11372
11536,20,11372
11538,90,11372
11542,600,11372
11548,5,11372
11551,60,11372
11555,20,11372
34,24600,11374
35,6158,11374
36,2170,11374
37,400,11374
38,135,11374
39,19,11374
40,4,11374
3828,25,11374
11399,30,11374
11530,30,11374
11536,20,11374
11538,20,11374
11542,40,11374
11548,40,11374
11551,30,11374
11555,40,11374
34,12530,11376
35,12120,11376
36,3700,11376
37,9,11376
39,3,11376
40,3,11376
3828,20,11376
11399,20,11376
11531,20,11376
11535,50,11376
11541,35,11376
11545,25,11376
11547,20,11376
11553,20,11376
11556,20,11376
34,22600,11378
35,6256,11378
36,3050,11378
37,421,11378
38,86,11378
39,15,11378
40,4,11378
3828,20,11378
11399,25,11378
11531,20,11378
11535,40,11378
11541,120,11378
11545,200,11378
11547,4,11378
11553,40,11378
11556,10,11378
34,19990,11380
35,9658,11380
36,3605,11380
37,645,11380
38,3,11380
39,6,11380
40,5,11380
3828,25,11380
11399,30,11380
11533,20,11380
11534,20,11380
11540,90,11380
11544,500,11380
11550,5,11380
11552,60,11380
11558,20,11380
34,19600,11382
35,7858,11382
36,3150,11382
37,623,11382
38,3,11382
39,6,11382
40,5,11382
3828,25,11382
11399,30,11382
11533,15,11382
11534,20,11382
11540,90,11382
11544,600,11382
11550,5,11382
11552,60,11382
11558,20,11382
34,11600,11384
35,9858,11384
36,570,11384
38,2,11384
39,5,11384
40,5,11384
3828,15,11384
11532,20,11384
11537,20,11384
11539,35,11384
11543,35,11384
11549,45,11384
11554,20,11384
11557,40,11384
34,649,11388
35,190,11388
36,112,11388
37,53,11388
39,1,11388
40,1,11388
3828,15,11388
11399,10,11388
11530,20,11388
11536,50,11388
11538,100,11388
11542,250,11388
11548,2,11388
11551,50,11388
11555,10,11388
34,11600,11390
35,9858,11390
36,570,11390
38,2,11390
39,5,11390
40,5,11390
3828,15,11390
11531,20,11390
11535,20,11390
11541,35,11390
11545,45,11390
11547,20,11390
11553,20,11390
11556,40,11390
34,21518,11394
35,5920,11394
36,3154,11394
37,421,11394
38,101,11394
39,22,11394
40,2,11394
3828,25,11394
11399,30,11394
11532,15,11394
11537,20,11394
11539,90,11394
11543,600,11394
11549,5,11394
11554,60,11394
11557,20,11394
34,24600,11401
35,6158,11401
36,2170,11401
37,400,11401
38,151,11401
39,11,11401
40,5,11401
3828,25,11401
11399,30,11401
11530,20,11401
11536,20,11401
11538,90,11401
11542,500,11401
11548,5,11401
11551,60,11401
11555,20,11401
36,80,11884
37,150,11884
38,72,11884
36,80,11882
37,150,11882
38,72,11882
36,80,11880
37,150,11880
38,72,11880
36,80,11883
37,150,11883
38,72,11883
36,80,11876
37,150,11876
38,72,11876
36,80,11877
37,150,11877
38,72,11877
36,80,11885
37,150,11885
38,72,11885
36,80,11881
37,150,11881
38,72,11881
36,80,11857
37,150,11857
38,72,11857
36,80,11878
37,150,11878
38,72,11878
36,80,11879
37,150,11879
38,72,11879
37,150,11863
38,40,11863
40,1,11863
37,150,11865
38,40,11865
40,1,11865
37,150,11864
38,40,11864
40,1,11864
37,150,11862
38,40,11862
40,1,11862
37,150,11866
38,80,11866
40,4,11866
34,80,11871
37,100,11871
39,8,11871
40,8,11871
20431,200,11871
34,500,11869
35,400,11869
36,200,11869
37,74,11869
38,32,11869
34,500,11873
35,400,11873
36,200,11873
37,74,11873
38,32,11873
34,500,11872
35,400,11872
36,200,11872
37,74,11872
38,32,11872
34,500,11861
35,400,11861
36,200,11861
37,74,11861
38,32,11861
34,500,11890
35,400,11890
36,200,11890
37,74,11890
38,32,11890
34,1000,11868
35,800,11868
36,400,11868
37,74,11868
38,32,11868
34,2000,11867
35,1600,11867
36,800,11867
37,74,11867
38,32,11867
34,500,11887
35,400,11887
36,200,11887
37,74,11887
38,32,11887
34,500,11859
35,400,11859
36,200,11859
37,74,11859
38,32,11859
34,500,11870
35,400,11870
36,200,11870
37,74,11870
38,32,11870
34,500,11889
35,400,11889
36,200,11889
37,74,11889
38,32,11889
34,500,11860
35,400,11860
36,200,11860
37,74,11860
38,32,11860
34,500,11891
35,400,11891
36,200,11891
37,74,11891
38,32,11891
34,500,11888
35,400,11888
36,200,11888
37,74,11888
38,32,11888
34,500,11874
35,400,11874
36,200,11874
37,74,11874
38,32,11874
16673,12,17324
16680,3,17324
16683,1,17324
16670,12,17329
16680,3,17329
16683,1,17329
16672,12,17349
16680,3,17349
16683,1,17349
16671,12,17356
16680,3,17356
16683,1,17356
16671,20,17340
16681,1,17340
16682,2,17340
16670,20,17345
16681,1,17345
16682,2,17345
16673,20,17333
16681,1,17333
16682,2,17333
16672,20,17336
16681,1,17336
16682,2,17336
16673,15,17325
16680,5,17325
16681,2,17325
16672,15,17330
16680,5,17330
16681,2,17330
16671,15,17351
16680,5,17351
16681,2,17351
16670,15,17357
16680,5,17357
16681,2,17357
16673,40,17355
16678,10,17355
16672,40,17350
16678,10,17350
16671,40,17328
16678,10,17328
16670,40,17323
16678,10,17323
16670,8,17331
16673,8,17342
16672,8,17338
16671,8,17353
16673,24,17347
16679,10,17347
16681,1,17347
16671,24,17327
16679,10,17327
16681,1,17327
16670,24,17337
16679,10,17337
16681,1,17337
16672,24,17334
16679,10,17334
16681,1,17334
16673,20,17346
16678,8,17346
16683,1,17346
16670,20,17341
16678,8,17341
16683,1,17341
16672,20,17359
16678,8,17359
16683,1,17359
16671,20,17352
16678,8,17352
16683,1,17352
35,21330,11562
36,517,11562
38,78,11562
40,15,11562
34,8236,11564
35,2463,11564
36,889,11564
37,135,11564
38,133,11564
21009,200,11568
21011,500,11568
21013,300,11568
21017,500,11568
21019,500,11568
21021,500,11568
21023,100,11568
21025,500,11568
21035,300,11568
21037,400,11568
24545,500,11568
24547,500,11568
24556,500,11568
24558,500,11568
24560,500,11568
34,14628,12104
35,5718,12104
36,700,12104
37,414,12104
38,154,12104
39,60,12104
40,15,12104
11399,20,12104
34,14628,12105
35,5718,12105
36,700,12105
37,414,12105
38,154,12105
39,60,12105
40,15,12105
11399,40,12105
34,655,11641
35,620,11641
36,199,11641
11399,1,11641
34,33084,11643
35,23525,11643
38,4,11643
39,3,11643
11399,5,11643
34,43508,11645
35,32433,11645
37,3,11645
38,8,11645
40,2,11645
11399,5,11645
34,43632,11647
35,35434,11647
37,102,11647
38,16,11647
39,2,11647
40,2,11647
11399,5,11647
34,33804,11649
35,27799,11649
36,625,11649
37,18,11649
38,4,11649
11399,5,11649
34,80,11892
37,100,11892
39,40,11892
16670,28,17344
16679,10,17344
16682,1,17344
16672,28,17348
16679,10,17348
16682,1,17348
16671,28,17354
16679,10,17354
16682,1,17354
16673,28,17322
16679,10,17322
16682,1,17322
16673,20,17326
16680,6,17326
16681,2,17326
16671,20,17332
16680,6,17332
16681,2,17332
16672,20,17335
16680,6,17335
16681,2,17335
16670,20,17339
16680,6,17339
16681,2,17339
36,80,11886
37,150,11886
38,72,11886
34,7577636,11937
35,1894803,11937
36,474674,11937
37,118524,11937
38,29622,11937
39,7168,11937
40,2683,11937
34,4300840,11939
35,1075896,11939
36,271172,11939
37,67405,11939
38,16816,11939
39,3952,11939
40,1835,11939
34,37252,11958
35,2551,11958
36,219,11958
37,341,11958
38,39,11958
39,91,11958
40,51,11958
3828,50,11958
11399,100,11958
11533,38,11958
11534,330,11958
11540,1200,11958
11544,2500,11958
11550,20,11958
11552,250,11958
11558,200,11958
34,45794,11960
35,3389,11960
36,252,11960
37,370,11960
38,39,11960
39,77,11960
40,62,11960
3828,50,11960
11399,100,11960
11533,40,11960
11534,330,11960
11540,1200,11960
11544,2500,11960
11550,20,11960
11552,250,11960
11558,200,11960
34,44675,11962
35,3224,11962
36,283,11962
37,397,11962
38,32,11962
39,92,11962
40,57,11962
3828,50,11962
11399,100,11962
11530,40,11962
11536,330,11962
11538,1200,11962
11542,2500,11962
11548,20,11962
11551,250,11962
11555,200,11962
34,34478,11964
35,3588,11964
36,209,11964
37,344,11964
38,42,11964
39,103,11964
40,62,11964
3828,50,11964
11399,100,11964
11530,38,11964
11536,330,11964
11538,1200,11964
11542,2500,11964
11548,20,11964
11551,250,11964
11555,200,11964
34,36717,11966
35,3230,11966
36,222,11966
37,356,11966
38,39,11966
39,85,11966
40,69,11966
3828,50,11966
11399,100,11966
11532,38,11966
11537,330,11966
11539,1200,11966
11543,2500,11966
11549,20,11966
11554,250,11966
11557,200,11966
34,34339,11970
35,2570,11970
36,237,11970
37,316,11970
38,33,11970
39,105,11970
40,60,11970
3828,50,11970
11399,100,11970
11531,38,11970
11535,330,11970
11541,1200,11970
11545,2500,11970
11547,20,11970
11553,250,11970
11556,200,11970
34,42738,11972
35,2548,11972
36,266,11972
37,347,11972
38,44,11972
39,110,11972
40,64,11972
3828,50,11972
11399,100,11972
11531,40,11972
11535,330,11972
11541,1200,11972
11545,2500,11972
11547,20,11972
11553,250,11972
11556,200,11972
34,11384,11979
37,6899,11979
38,899,11979
39,63,11979
40,20,11979
3828,50,11979
11399,60,11979
11530,50,11979
11536,175,11979
11538,1200,11979
11542,1500,11979
11548,15,11979
11551,500,11979
11555,100,11979
34,14588,11986
35,6185,11986
36,16111,11986
38,2718,11986
39,223,11986
40,13,11986
3828,50,11986
11399,60,11986
11533,50,11986
11534,175,11986
11540,1200,11986
11544,1500,11986
11550,15,11986
11552,500,11986
11558,100,11986
34,17403,11988
35,18784,11988
36,19122,11988
37,1488,11988
38,1013,11988
40,33,11988
3828,50,11988
11399,60,11988
11532,50,11988
11537,175,11988
11539,1200,11988
11543,1500,11988
11549,15,11988
11554,500,11988
11557,100,11988
34,9411,11990
35,2448,11990
36,24888,11990
37,19,11990
38,1400,11990
39,73,11990
40,24,11990
3828,50,11990
11399,60,11990
11531,50,11990
11535,175,11990
11541,1200,11990
11545,1500,11990
11547,15,11990
11553,500,11990
11556,100,11990
34,97411,11994
35,14890,11994
36,5790,11994
38,2441,11994
39,80,11994
40,38,11994
3828,100,11994
11399,100,11994
11533,50,11994
11534,265,11994
11540,900,11994
11544,3750,11994
11550,25,11994
11552,300,11994
11558,300,11994
34,84888,11996
35,9449,11996
36,1591,11996
38,1987,11996
39,60,11996
40,35,11996
3828,125,11996
11399,100,11996
11533,70,11996
11534,120,11996
11540,1980,11996
11544,4500,11996
11550,35,11996
11552,440,11996
11558,275,11996
34,35488,12000
37,5902,12000
38,774,12000
39,166,12000
40,80,12000
3828,100,12000
11399,100,12000
11530,50,12000
11536,265,12000
11538,900,12000
11542,3750,12000
11548,25,12000
11551,300,12000
11555,300,12000
34,49744,12004
35,25977,12004
36,8950,12004
37,4475,12004
39,299,12004
40,55,12004
3828,100,12004
11399,100,12004
11532,50,12004
11537,265,12004
11539,900,12004
11543,3750,12004
11549,30,12004
11554,300,12004
11557,300,12004
34,55000,12006
35,9449,12006
36,23659,12006
37,2448,12006
38,1377,12006
40,32,12006
3828,100,12006
11399,100,12006
11531,50,12006
11535,265,12006
11541,900,12006
11545,3750,12006
11547,25,12006
11553,300,12006
11556,300,12006
34,84888,12012
35,9449,12012
36,1591,12012
38,1987,12012
39,60,12012
40,35,12012
3828,125,12012
11399,100,12012
11533,50,12012
11534,110,12012
11540,900,12012
11544,3750,12012
11550,30,12012
11552,400,12012
11558,300,12012
34,30118,12014
37,5330,12014
38,628,12014
39,66,12014
40,64,12014
3828,125,12014
11399,100,12014
11530,70,12014
11536,120,12014
11538,1980,12014
11542,4500,12014
11548,35,12014
11551,440,12014
11555,275,12014
34,30118,12016
37,5330,12016
38,628,12016
39,66,12016
40,64,12016
3828,125,12016
11399,100,12016
11530,50,12016
11536,110,12016
11538,900,12016
11542,3750,12016
11548,30,12016
11551,400,12016
11555,300,12016
34,40414,12018
35,18973,12018
36,6988,12018
37,3307,12018
39,248,12018
40,41,12018
3828,125,12018
11399,100,12018
11532,70,12018
11537,120,12018
11539,1980,12018
11543,4500,12018
11549,35,12018
11554,440,12018
11557,275,12018
34,40414,12020
35,18973,12020
36,6988,12020
37,3307,12020
39,248,12020
40,41,12020
3828,125,12020
11399,100,12020
11532,50,12020
11537,110,12020
11539,900,12020
11543,3750,12020
11549,30,12020
11554,400,12020
11557,300,12020
34,34400,12022
35,8411,12022
36,17000,12022
37,1786,12022
38,1111,12022
40,30,12022
3828,125,12022
11399,100,12022
11531,70,12022
11535,120,12022
11541,1980,12022
11545,4500,12022
11547,35,12022
11553,440,12022
11556,275,12022
34,34400,12024
35,8411,12024
36,17000,12024
37,1786,12024
38,1111,12024
40,30,12024
3828,125,12024
11399,100,12024
11531,50,12024
11535,110,12024
11541,900,12024
11545,3750,12024
11547,30,12024
11553,400,12024
11556,300,12024
34,15600,12031
36,3086,12031
37,995,12031
38,2,12031
39,5,12031
40,4,12031
3828,20,12031
11399,25,12031
11533,20,12031
11534,40,12031
11540,120,12031
11544,200,12031
11550,4,12031
11552,40,12031
11558,10,12031
34,16360,12035
35,14658,12035
36,570,12035
37,19,12035
39,6,12035
40,5,12035
3828,20,12035
11399,25,12035
11530,20,12035
11536,40,12035
11538,120,12035
11542,200,12035
11548,4,12035
11551,40,12035
11555,10,12035
34,16360,12037
35,14658,12037
36,2860,12037
37,19,12037
39,6,12037
40,5,12037
3828,20,12037
11399,20,12037
11530,30,12037
11536,50,12037
11538,35,12037
11542,25,12037
11548,25,12037
11551,20,12037
11555,20,12037
34,15600,12041
35,12058,12041
36,3150,12041
37,4,12041
38,6,12041
39,13,12041
40,3,12041
3828,20,12041
11399,25,12041
11532,20,12041
11537,40,12041
11539,120,12041
11543,200,12041
11549,4,12041
11554,40,12041
11557,10,12041
34,11600,12043
35,9858,12043
36,570,12043
38,2,12043
39,5,12043
40,5,12043
3828,25,12043
11399,30,12043
11531,20,12043
11535,20,12043
11541,90,12043
11545,600,12043
11547,5,12043
11553,60,12043
11556,20,12043
34,12600,12045
35,6564,12045
36,3104,12045
37,450,12045
38,86,12045
39,15,12045
40,4,12045
3828,25,12045
11399,30,12045
11531,15,12045
11535,20,12045
11541,90,12045
11545,500,12045
11547,5,12045
11553,60,12045
11556,20,12045
34,15630,12053
35,13238,12053
36,61,12053
37,1,12053
38,1,12053
39,1,12053
40,2,12053
34,57378,12055
35,14743,12055
36,3889,12055
37,905,12055
38,277,12055
39,50,12055
40,9,12055
34,3436,12057
35,3129,12057
36,3,12057
37,2,12057
34,4980,12059
35,3405,12059
36,4,12059
37,3,12059
11399,4,12059
34,17896,12067
35,8030,12067
36,1002,12067
37,44,12067
38,22,12067
39,2,12067
40,1,12067
34,19000,12069
35,10500,12069
36,1105,12069
37,55,12069
38,28,12069
39,3,12069
11399,8,12069
34,18060,12077
35,14508,12077
36,80,12077
37,2,12077
38,2,12077
39,2,12077
40,3,12077
11399,22,12077
34,68050,12085
35,16050,12085
36,4660,12085
37,1080,12085
38,325,12085
39,64,12085
40,12,12085
11399,50,12085
34,41218,12103
35,4924,12103
38,18,12103
40,10,12103
11399,9,12103
34,6792,12109
35,3552,12109
36,2025,12109
37,1500,12109
38,100,12109
34,15748,12297
35,5233,12297
36,2915,12297
37,766,12297
38,177,12297
39,80,12297
40,20,12297
34,62992,12300
35,20932,12300
36,11660,12300
37,3064,12300
38,708,12300
39,320,12300
40,80,12300
34,251968,12301
35,83728,12301
36,46640,12301
37,12256,12301
38,2832,12301
39,1280,12301
40,320,12301
34,14644,12218
35,1914,12218
38,7,12218
40,3,12218
34,1981276,12220
35,390711,12220
36,99071,12220
37,41098,12220
38,6890,12220
39,1021,12220
40,688,12220
34,17230,12222
35,2150,12222
38,8,12222
40,4,12222
11399,6,12222
34,6656,12224
35,870,12224
38,3,12224
40,1,12224
34,32200,12226
35,4211,12226
38,15,12226
40,7,12226
34,4092,12258
35,2887,12258
36,247,12258
37,533,12258
40,11,12258
34,4092,12260
35,2887,12260
36,247,12260
37,533,12260
40,11,12260
11399,8,12260
34,10952,12262
35,6100,12262
36,989,12262
37,2948,12262
40,62,12262
34,10952,12264
35,6100,12264
36,989,12264
37,2948,12264
40,62,12264
11399,16,12264
34,1336,12266
35,190,12266
36,357,12266
37,178,12266
39,18,12266
40,3,12266
34,468,12268
35,35,12268
36,178,12268
37,86,12268
39,1,12268
34,1337,12270
35,1337,12270
36,1337,12270
37,1337,12270
39,45,12270
40,22,12270
34,468,12272
35,35,12272
36,178,12272
37,86,12272
39,1,12272
34,1216,12275
36,572,12275
37,4,12275
39,6,12275
40,2,12275
34,4140,12345
35,1425,12345
36,1050,12345
37,57,12345
38,45,12345
39,8,12345
34,5000,12347
35,2000,12347
36,1500,12347
37,1,12347
38,10,12347
11399,5,12347
34,69672,12355
35,17814,12355
36,5158,12355
37,1085,12355
38,309,12355
39,93,12355
40,8,12355
34,50000,12357
35,10000,12357
36,8000,12357
37,1000,12357
38,140,12357
39,10,12357
40,15,12357
11399,12,12357
35,7,12553
37,3,12553
38,1,12553
39,1,12553
11399,1,12553
34,308,12558
35,75,12558
37,24,12558
38,36,12558
39,12,12558
40,2,12558
11399,1,12558
16672,174,12558
16679,30,12558
34,308,12560
35,75,12560
37,24,12560
38,36,12560
39,12,12560
40,2,12560
11399,1,12560
16672,174,12560
16679,30,12560
35,7,12562
37,3,12562
38,1,12562
39,1,12562
11399,1,12562
34,504,12564
35,50,12564
37,10,12564
38,25,12564
39,4,12564
40,1,12564
11399,1,12564
16672,72,12564
16679,30,12564
34,504,12566
35,50,12566
37,10,12566
38,25,12566
39,4,12566
40,1,12566
11399,1,12566
16672,72,12566
16679,30,12566
34,16,12609
36,16,12609
37,8,12609
38,3,12609
39,3,12609
40,2,12609
11399,1,12609
16673,200,12609
16679,80,12609
34,62,12611
35,68,12611
36,1,12611
11399,1,12611
34,1000,12613
35,2,12613
36,2,12613
39,12,12613
40,3,12613
11399,1,12613
16670,40,12613
16679,40,12613
34,1000,12615
35,2,12615
36,2,12615
39,12,12615
40,3,12615
11399,1,12615
16670,40,12615
16679,40,12615
34,62,12617
35,68,12617
36,1,12617
11399,1,12617
34,1500,12619
35,3,12619
36,3,12619
39,20,12619
40,6,12619
11399,1,12619
16671,100,12619
16679,50,12619
34,1500,12621
35,3,12621
36,3,12621
39,20,12621
40,6,12621
11399,1,12621
16671,100,12621
16679,50,12621
34,16,12626
36,16,12626
37,8,12626
38,3,12626
39,3,12626
40,2,12626
11399,1,12626
16673,200,12626
16679,80,12626
34,62,12628
35,68,12628
36,1,12628
34,62,12630
35,68,12630
36,1,12630
11399,1,12630
34,104,12632
36,25,12632
37,8,12632
38,4,12632
39,4,12632
40,1,12632
11399,2,12632
16673,400,12632
16679,100,12632
34,104,12634
36,25,12634
37,8,12634
38,4,12634
39,4,12634
40,1,12634
11399,2,12634
16673,400,12634
16679,100,12634
34,756,12710
35,165,12710
36,423,12710
37,4,12710
40,2,12710
34,64,12712
35,22,12712
36,1,12712
34,64,12714
35,22,12714
36,1,12714
34,64,12716
35,22,12716
36,1,12716
34,64,12718
35,22,12718
36,1,12718
34,97844,12730
35,30001,12730
36,5491,12730
38,409,12730
39,124,12730
40,12,12730
3828,75,12730
11399,40,12730
11533,75,12730
11534,60,12730
11540,800,12730
11544,2000,12730
11550,25,12730
11552,150,12730
11558,100,12730
34,155311,12732
35,48897,12732
36,7684,12732
38,674,12732
39,240,12732
40,18,12732
3828,150,12732
11399,70,12732
11533,50,12732
11534,90,12732
11540,1200,12732
11544,3500,12732
11550,30,12732
11552,200,12732
11558,250,12732
34,85516,12734
35,29417,12734
36,7148,12734
37,1415,12734
39,78,12734
40,20,12734
3828,75,12734
11399,40,12734
11532,75,12734
11537,60,12734
11539,800,12734
11543,2000,12734
11549,25,12734
11554,150,12734
11557,100,12734
34,100142,12736
35,27488,12736
37,1911,12736
38,377,12736
39,32,12736
40,26,12736
3828,75,12736
11399,40,12736
11530,75,12736
11536,60,12736
11538,800,12736
11542,2000,12736
11548,25,12736
11551,150,12736
11555,100,12736
34,92431,12744
35,33244,12744
36,8277,12744
37,788,12744
38,511,12744
40,14,12744
3828,75,12744
11399,40,12744
11531,75,12744
11535,60,12744
11541,800,12744
11545,2000,12744
11547,25,12744
11553,150,12744
11556,100,12744
34,131279,12746
35,51516,12746
36,13449,12746
37,1156,12746
38,888,12746
40,24,12746
3828,150,12746
11399,70,12746
11531,50,12746
11535,90,12746
11541,1200,12746
11545,3500,12746
11547,30,12746
11553,200,12746
11556,250,12746
34,148121,12748
35,37484,12748
37,4211,12748
38,644,12748
39,51,12748
40,41,12748
3828,150,12748
11399,70,12748
11530,50,12748
11536,90,12748
11538,1200,12748
11542,3500,12748
11548,30,12748
11551,200,12748
11555,250,12748
34,124165,12754
35,45612,12754
36,10999,12754
37,2580,12754
39,188,12754
40,28,12754
3828,150,12754
11399,70,12754
11532,50,12754
11537,90,12754
11539,1200,12754
11543,3500,12754
11549,30,12754
11554,200,12754
11557,250,12754
34,1040,12762
36,250,12762
37,80,12762
38,40,12762
39,40,12762
40,10,12762
11399,20,12762
16673,4000,12762
16679,1000,12762
34,62,12764
35,68,12764
36,1,12764
11399,1,12764
34,1040,12766
36,250,12766
37,80,12766
38,40,12766
39,40,12766
40,10,12766
11399,20,12766
16673,4000,12766
16679,1000,12766
34,416,12768
36,100,12768
37,32,12768
38,16,12768
39,16,12768
40,4,12768
11399,8,12768
16673,1600,12768
16679,400,12768
34,62,12770
35,68,12770
36,1,12770
11399,1,12770
34,416,12772
36,100,12772
37,32,12772
38,16,12772
39,16,12772
40,4,12772
11399,8,12772
16673,1600,12772
16679,400,12772
34,64,12774
36,64,12774
37,32,12774
38,12,12774
39,12,12774
40,8,12774
11399,4,12774
16673,800,12774
16679,320,12774
34,160,12776
36,160,12776
37,80,12776
38,30,12776
39,30,12776
40,20,12776
11399,10,12776
16673,2000,12776
16679,800,12776
34,64,12778
36,64,12778
37,32,12778
38,12,12778
39,12,12778
40,8,12778
11399,4,12778
16673,800,12778
16679,320,12778
34,160,12780
36,160,12780
37,80,12780
38,30,12780
39,30,12780
40,20,12780
11399,10,12780
16673,2000,12780
16679,800,12780
34,62,12782
35,68,12782
36,1,12782
11399,1,12782
34,62,12784
35,68,12784
36,1,12784
11399,1,12784
34,4000,12786
35,8,12786
36,8,12786
39,48,12786
40,12,12786
11399,4,12786
16670,160,12786
16679,160,12786
34,10000,12788
35,20,12788
36,20,12788
39,120,12788
40,30,12788
11399,10,12788
16670,400,12788
16679,400,12788
34,4000,12790
35,8,12790
36,8,12790
39,48,12790
40,12,12790
11399,4,12790
16670,160,12790
16679,160,12790
34,10000,12792
35,20,12792
36,20,12792
39,120,12792
40,30,12792
11399,10,12792
16670,400,12792
16679,400,12792
34,62,12794
35,68,12794
36,1,12794
11399,1,12794
34,62,12796
35,68,12796
36,1,12796
11399,1,12796
34,62,12798
35,68,12798
36,1,12798
11399,1,12798
34,62,12800
35,68,12800
36,1,12800
11399,1,12800
34,6000,12802
35,12,12802
36,12,12802
39,80,12802
40,24,12802
11399,4,12802
16671,400,12802
16679,200,12802
34,15000,12804
35,30,12804
36,30,12804
39,200,12804
40,60,12804
11399,10,12804
16671,1000,12804
16679,500,12804
34,6000,12806
35,12,12806
36,12,12806
39,80,12806
40,24,12806
11399,4,12806
16671,400,12806
16679,200,12806
34,15000,12808
35,30,12808
36,30,12808
39,200,12808
40,60,12808
11399,10,12808
16671,1000,12808
16679,500,12808
35,7,12811
37,3,12811
38,1,12811
39,1,12811
11399,1,12811
35,7,12813
37,3,12813
38,1,12813
39,1,12813
11399,1,12813
34,2016,12815
35,200,12815
37,40,12815
38,100,12815
39,16,12815
40,4,12815
11399,4,12815
16672,288,12815
16679,120,12815
34,5040,12817
35,500,12817
37,100,12817
38,250,12817
39,40,12817
40,10,12817
11399,10,12817
16672,720,12817
16679,300,12817
34,2016,12819
35,200,12819
37,40,12819
38,100,12819
39,16,12819
40,4,12819
11399,4,12819
16672,288,12819
16679,120,12819
34,5040,12821
35,500,12821
37,100,12821
38,250,12821
39,40,12821
40,10,12821
11399,10,12821
16672,720,12821
16679,300,12821
34,1232,12823
35,300,12823
37,96,12823
38,144,12823
39,48,12823
40,8,12823
11399,4,12823
16672,696,12823
16679,120,12823
34,3080,12825
35,750,12825
37,240,12825
38,360,12825
39,120,12825
40,20,12825
11399,10,12825
16672,1740,12825
16679,300,12825
34,1232,12827
35,300,12827
37,96,12827
38,144,12827
39,48,12827
40,8,12827
11399,4,12827
16672,696,12827
16679,120,12827
34,3080,12829
35,750,12829
37,240,12829
38,360,12829
39,120,12829
40,20,12829
11399,10,12829
16672,1740,12829
16679,300,12829
35,7,12831
37,3,12831
38,1,12831
39,1,12831
11399,1,12831
35,7,12833
37,3,12833
38,1,12833
39,1,12833
11399,1,12833
34,1884,13002
35,1379,13002
36,20,13002
37,124,13002
40,1,13002
11399,4,13002
34,468,13004
35,35,13004
36,178,13004
37,86,13004
39,1,13004
40,1,13004
34,2440,24544
35,30,24544
36,20,24544
37,10,24544
40,1,24544
9830,4,24544
11399,1,24544
11694,1,24544
16672,30,24544
16680,3,24544
34,7372840,13203
35,1843894,13203
36,462130,13203
37,115316,13203
38,28787,13203
39,6830,13203
40,2103,13203
34,83,13321
35,906,13321
38,6,13321
39,2,13321
40,8,13321
34,3172,24616
36,30,24616
37,12,24616
39,1,24616
40,7,24616
9830,8,24616
11399,1,24616
11692,2,24616
16680,8,24616
40,4,25510
25333,15,25510
40,4,25503
25340,12,25503
40,4,25513
25347,10,25513
40,4,25509
25252,15,25509
40,4,25505
25339,12,25505
40,4,25322
25346,10,25322
40,4,25323
25332,15,25323
40,4,25506
25338,12,25506
40,4,25511
25345,10,25511
40,4,25327
25330,15,25327
40,4,25328
25336,12,25328
40,4,25329
25343,10,25329
40,4,25508
25331,15,25508
40,4,25504
25337,12,25504
34,2368,15509
35,488,15509
36,102,15509
39,2,15509
34,2452,15511
35,270,15511
36,168,15511
37,4,15511
38,4,15511
34,2158,15676
35,419,15676
36,161,15676
37,1,15676
38,4,15676
34,2158,15678
35,419,15678
36,161,15678
37,1,15678
38,4,15678
34,1216,15682
36,572,15682
37,4,15682
39,6,15682
40,2,15682
34,1216,15684
36,572,15684
37,4,15684
39,6,15684
40,2,15684
34,599,15686
35,452,15686
36,1,15686
37,1,15686
34,599,15688
35,452,15688
36,1,15688
37,1,15688
34,599,15690
35,452,15690
36,1,15690
37,1,15690
34,599,15692
35,452,15692
36,1,15692
37,1,15692
34,806,15694
35,628,15694
36,26,15694
34,599,15696
35,452,15696
36,1,15696
37,1,15696
34,599,15698
35,452,15698
36,1,15698
37,1,15698
34,599,15700
35,452,15700
36,1,15700
37,1,15700
34,599,15702
35,452,15702
36,1,15702
37,1,15702
34,806,15704
35,628,15704
36,26,15704
34,27804,15706
35,21799,15706
36,513,15706
37,16,15706
38,3,15706
34,34508,15708
35,27433,15708
37,2,15708
38,6,15708
40,1,15708
34,39632,15710
35,30434,15710
37,85,15710
38,12,15710
39,1,15710
40,1,15710
34,23084,15712
35,18525,15712
38,3,15712
39,2,15712
34,27804,15714
35,21799,15714
36,513,15714
37,16,15714
38,3,15714
34,34508,15716
