item_type_id,amount,blueprint_type_id
11476,1,2680
9830,6,2802
11476,1,2802
9830,6,2812
11476,1,2812
9830,1,2818
11476,1,2818
11476,1,24472
11476,1,24474
11476,1,24476
11476,1,24487
11476,1,24489
11476,1,24491
11476,1,24496
11476,1,24498
11476,1,24500
11476,1,24502
11476,1,24504
11476,1,24506
9830,4,24508
11476,1,24508
9830,4,24510
11476,1,24510
9830,4,24512
11476,1,24512
9830,4,24514
11476,1,24514
9830,4,24516
11476,1,24516
9830,4,24518
11476,1,24518
9830,6,24520
11476,1,24520
9830,6,24522
11476,1,24522
9830,6,24524
11476,1,24524
9830,6,24526
11476,1,24526
9830,6,24528
11476,1,24528
9830,6,24530
11476,1,24530
9830,6,24532
11476,1,24532
9830,6,24534
11476,1,24534
9830,6,24536
11476,1,24536
9830,6,24538
11476,1,24538
9830,6,24540
11476,1,24540
9830,6,24542
11476,1,24542
11476,1,24543
11476,1,24544
11476,1,24604
11476,1,24605
11476,1,24614
11476,1,24615
11476,1,24616
11476,1,24617
2173,1,2176
9834,2,2176
9848,2,2176
11481,1,2176
11689,1,2176
2183,1,2186
9834,2,2186
9848,2,2186
11481,1,2186
11688,1,2186
2193,1,2196
9834,4,2196
9848,4,2196
11481,1,2196
11689,2,2196
2203,1,2206
9834,1,2206
9848,1,2206
11481,1,2206
11689,1,2206
1201,1,2437
9834,4,2437
9848,4,2437
11481,1,2437
11690,2,2437
2444,1,2447
9834,4,2447
9848,4,2447
11481,1,2447
11688,2,2447
2454,1,2457
9834,1,2457
9848,1,2457
11481,1,2457
11688,1,2457
2464,1,2467
9834,1,2467
9848,1,2467
11481,1,2467
11690,1,2467
2476,1,2479
9834,4,2479
9848,4,2479
11481,1,2479
11691,2,2479
2486,1,2489
9834,1,2489
9848,1,2489
11481,1,2489
11691,1,2489
9834,2,21639
9848,2,21639
11481,1,21639
11690,1,21639
15508,1,21639
9834,2,21641
9848,2,21641
11481,1,21641
11691,1,21641
15510,1,21641
9834,3,28210
9848,3,28210
11399,3,28210
11481,1,28210
11690,2,28210
23559,1,28210
11399,3,28212
11481,1,28212
11688,2,28212
23561,1,28212
9834,3,28212
9848,3,28212
9834,3,28214
9848,3,28214
11399,3,28214
11481,1,28214
11689,2,28214
23525,1,28214
9834,3,28216
9848,3,28216
11399,3,28216
11481,1,28216
11691,2,28216
23563,1,28216
2203,1,28263
2205,1,28265
21815,1,28265
2476,1,28267
2478,1,28269
21815,3,28269
2183,1,28271
2185,1,28273
21815,2,28273
2454,1,28275
2456,1,28277
21815,1,28277
2464,1,28279
2466,1,28281
21815,1,28281
2173,1,28283
2175,1,28285
21815,2,28285
2444,1,28287
2446,1,28289
21815,3,28289
2193,1,28291
2195,1,28293
21815,3,28293
15510,1,28295
21815,2,28297
21640,1,28297
15508,1,28299
21638,1,28301
21815,2,28301
2486,1,28303
2488,1,28305
21815,1,28305
1201,1,28307
2436,1,28309
21815,3,28309
9848,3,10251
10246,1,10251
11481,1,10251
11541,1,10251
11689,1,10251
2363,1,11795
3689,5,11795
9842,2,11795
11399,3,11795
11483,1,11795
11539,5,11795
23149,1,23901
23158,2,23901
23179,2,23901
23182,1,23901
23151,3,23903
23152,1,23903
23161,2,23903
23181,2,23903
1963,1,11799
9840,5,11799
9842,6,11799
11483,1,11799
11534,5,11799
11540,3,11799
1968,1,11804
9840,5,11804
9842,9,11804
11483,1,11804
11534,6,11804
11540,3,11804
9840,3,11808
9842,7,11808
11483,1,11808
11534,4,11808
11540,3,11808
1973,1,11808
23156,3,22940
23166,2,22940
23184,1,22940
23153,1,22942
23154,2,22942
23164,2,22942
23184,2,22942
23186,1,22942
23154,3,22944
23164,1,22944
23184,1,22944
23154,1,22946
23156,3,22946
23164,2,22946
23166,2,22946
23184,1,22946
23186,2,22946
1977,1,11840
3689,1,11840
9842,6,11840
11399,5,11840
11483,1,11840
11538,8,11840
23154,3,22928
23164,1,22928
23184,1,22928
23154,2,22930
23156,2,22930
23164,2,22930
23166,2,22930
23167,1,22930
23186,2,22930
2529,1,2532
9838,4,2532
11484,1,2532
11555,5,2532
2537,1,2540
9838,4,2540
11484,1,2540
11556,5,2540
2545,1,2548
9838,4,2548
11484,1,2548
11557,5,2548
1808,1,2554
9838,4,2554
11484,1,2554
11558,5,2554
21074,1,20606
21077,2,20606
21079,1,20606
21081,2,20606
21082,4,20606
21086,1,20606
21074,1,20608
21077,2,20608
21079,1,20608
21081,2,20608
21082,4,20608
21086,1,20608
21074,1,20610
21077,2,20610
21079,1,20610
21081,2,20610
21082,4,20610
21086,1,20610
21074,1,20612
21077,2,20612
21079,1,20612
21081,2,20612
21082,4,20612
21086,1,20612
10998,1,11641
11399,2,11641
11483,1,11641
11538,3,11641
23131,1,22876
23171,1,22876
23128,1,22878
23129,1,22878
23130,1,22878
23131,1,22878
23132,1,22878
23138,1,22878
23170,1,22878
23171,1,22878
23172,1,22878
23139,1,22878
23140,1,22878
23141,1,22878
23142,1,22878
23168,1,22878
23169,1,22878
2108,1,11844
9840,5,11844
9842,9,11844
11483,1,11844
11535,4,11844
11541,3,11844
23154,3,22932
23166,1,22932
23184,1,22932
23154,1,22934
23156,2,22934
23164,1,22934
23166,3,22934
23186,2,22934
1998,1,11848
3689,5,11848
9842,2,11848
11399,3,11848
11483,1,11848
11538,5,11848
34,687,11617
35,570,11617
36,1,11617
37,1,11617
2103,1,11851
9840,5,11851
9842,6,11851
11483,1,11851
11536,5,11851
11538,3,11851
23154,2,22936
23164,2,22936
23184,2,22936
23156,1,22938
23166,2,22938
23186,1,22938
3887,1,11747
9842,16,11747
11483,1,11747
11541,3,11747
11553,2,11747
21078,2,20568
21079,1,20568
21084,2,20568
21576,2,20568
21591,3,20570
1986,1,11812
9840,2,11812
9842,5,11812
11483,1,11812
11534,5,11812
11540,3,11812
2579,1,11821
9840,3,11821
9842,3,11821
11483,1,11821
11534,3,11821
11540,1,11821
2583,1,11825
9840,3,11825
9842,3,11825
11483,1,11825
11536,3,11825
11538,1,11825
2587,1,11829
9840,3,11829
9842,3,11829
11483,1,11829
11535,2,11829
11541,1,11829
2591,1,11833
9840,3,11833
9842,3,11833
11483,1,11833
11534,1,11833
11535,1,11833
11536,1,11833
11537,1,11833
11539,1,11833
4013,1,11837
9840,3,11837
9842,3,11837
11483,1,11837
11537,3,11837
11539,1,11837
20110,1,21522
21572,2,21522
21584,1,21522
21722,3,21522
20110,1,21524
21572,2,21524
21584,1,21524
21722,3,21524
20110,1,21526
21572,2,21526
21584,1,21526
21722,3,21526
20110,1,21528
21572,2,21528
21584,1,21528
21585,1,21528
21722,3,21528
20110,1,21530
21073,1,21530
21572,3,21530
21584,1,21530
21585,1,21530
21722,4,21530
11301,1,11643
11475,1,11643
11543,5,11643
11558,10,11643
11305,1,11645
11475,1,11645
11544,5,11645
11558,10,11645
11303,1,11647
11475,1,11647
11542,5,11647
11558,10,11647
11277,1,11649
11475,1,11649
11545,5,11649
11558,10,11649
11291,1,20344
11475,1,20344
11543,4,20344
11293,1,20346
11475,1,20346
11543,5,20346
11295,1,20348
11475,1,20348
11543,7,20348
11297,1,20350
11475,1,20350
11543,11,20350
11299,1,20352
11475,1,20352
11543,19,20352
11279,1,20354
11475,1,20354
11543,35,20354
23133,1,23784
23143,2,23784
23173,1,23784
23133,5,23786
23135,1,23786
23137,2,23786
23145,2,23786
23147,4,23786
23175,3,23786
23177,2,23786
23175,2,23788
23133,1,23788
23135,1,23788
23143,2,23788
23145,1,23788
23133,2,23790
23134,1,23790
23135,2,23790
23143,2,23790
23145,1,23790
23175,3,23790
23133,1,23792
23143,1,23792
23173,2,23792
23133,3,23794
23135,1,23794
23137,1,23794
23145,1,23794
23147,1,23794
23175,1,23794
23177,1,23794
24569,1,3537
23128,2,22948
23138,2,22948
23168,1,22948
23128,1,22950
23130,3,22950
23138,1,22950
23140,2,22950
23170,2,22950
23130,1,22952
23132,2,22952
23140,2,22952
23142,2,22952
23172,2,22952
23128,2,23415
23138,2,23415
23168,1,23415
23130,3,23417
23172,1,23417
23132,1,23417
23138,1,23417
23139,1,23417
23140,1,23417
23141,1,23417
23142,1,23417
9848,8,26915
11359,1,26915
11475,1,26915
9848,8,26916
11357,1,26916
11475,1,26916
9848,8,26917
11355,1,26917
11475,1,26917
9838,4,4255
11482,1,4255
11539,4,4255
11563,1,4255
24289,10,23888
27274,250,27022
34,100,27024
21074,2,20614
21078,3,20614
21080,3,20614
21085,3,20614
21086,1,20614
9838,2,24444
11484,1,24444
11558,4,24444
11561,1,24444
447,7,4387
3687,16,4387
447,3,12297
3687,10,12297
447,6,12300
3687,15,12300
447,9,12301
3687,20,12301
3687,20,26889
11482,2,26889
11483,2,26889
11538,24,26889
11550,16,26889
11693,30,26889
12200,1,26889
11550,8,26891
11693,20,26891
12199,1,26891
3687,15,26891
11482,2,26891
11483,2,26891
11538,16,26891
3687,10,26893
11482,2,26893
11483,2,26893
11538,10,26893
11550,4,26893
11693,10,26893
12198,1,26893
21581,1,21483
21583,1,21483
21593,1,21483
21595,2,21483
21732,1,21483
21579,1,21485
21581,1,21485
21583,1,21485
21593,1,21485
21595,2,21485
21596,2,21485
21732,1,21485
21733,1,21485
3689,1,22292
9842,3,22292
11399,3,22292
11483,1,22292
11540,6,22292
12274,1,22292
9840,10,12104
9842,5,12104
11370,1,12104
11483,1,12104
11541,10,12104
11693,10,12104
9840,20,12105
9842,10,12105
11370,1,12105
11483,1,12105
11541,20,12105
11693,15,12105
2349,2,13000
2361,3,13000
9840,5,13000
9842,5,13000
11483,1,13000
21088,1,20562
21074,1,20562
21075,1,20562
21080,1,20562
21086,1,20562
21087,1,20562
21088,2,20564
21074,1,20564
21075,1,20564
21080,4,20564
21086,4,20564
21087,3,20564
21074,1,20566
21075,1,20566
21080,2,20566
21086,2,20566
21087,2,20566
21088,1,20566
9840,8,24418
11483,1,24418
11688,8,24418
24395,1,24418
9840,8,24428
11483,1,24428
11688,8,24428
23527,1,24428
9840,8,24439
11483,1,24439
11688,8,24439
23533,1,24439
33361,2,17325
33362,2,17327
33360,2,17330
17317,2,17331
33360,2,17334
33359,2,17337
17317,2,17338
17317,2,17342
33361,2,17347
33362,2,17351
17317,2,17353
33359,2,17357
34,1000000,21948
38,1500,21948
39,150,21948
2868,1,21948
2869,2,21948
2870,4,21948
2871,1,21948
2875,2,21948
34,1000000,21950
38,1500,21950
39,150,21950
2868,1,21950
2869,3,21950
2870,8,21950
2871,2,21950
2872,2,21950
2876,1,21950
34,1000000,21952
38,1500,21952
39,150,21952
2867,1,21952
2869,2,21952
2870,4,21952
2875,4,21952
2876,1,21952
34,2750000,21954
38,6500,21954
2875,7,21954
2876,4,21954
39,500,21954
2867,5,21954
2869,4,21954
2870,8,21954
2871,6,21954
2872,5,21954
34,2500000,21956
38,6000,21956
39,450,21956
2867,4,21956
2868,3,21956
2869,10,21956
2870,6,21956
2871,4,21956
2872,6,21956
2876,3,21956
34,3000000,21958
38,7500,21958
2875,7,21958
2876,3,21958
39,750,21958
2868,5,21958
2869,8,21958
2870,7,21958
2871,6,21958
2872,5,21958
34,3000000,21960
38,7500,21960
39,750,21960
2867,6,21960
2869,7,21960
2870,8,21960
2871,6,21960
2872,5,21960
2875,8,21960
2876,3,21960
34,2500000,21962
38,6000,21962
39,450,21962
2867,4,21962
2868,3,21962
2870,10,21962
2871,4,21962
2872,4,21962
2875,6,21962
2876,4,21962
2872,7,21964
2875,11,21964
2876,5,21964
39,1000,21964
2867,7,21964
2868,5,21964
2869,11,21964
2870,11,21964
2871,7,21964
34,4000000,21964
38,10000,21964
34,1500000,21966
38,3000,21966
39,250,21966
2867,3,21966
2868,2,21966
2870,4,21966
2871,3,21966
2872,3,21966
2875,7,21966
2876,2,21966
2870,9,21968
2871,4,21968
2872,4,21968
2875,7,21968
2876,3,21968
34,2750000,21968
38,6500,21968
39,500,21968
2867,8,21968
2868,3,21968
34,2000000,21970
2872,4,21970
2875,5,21970
2876,3,21970
38,5000,21970
39,400,21970
2867,7,21970
2869,5,21970
2870,5,21970
2871,4,21970
38,28,17477
40,30,17477
37,22158,17477
34,1187116,17479
35,455721,17479
36,39907,17479
37,26869,17479
38,1826,17479
39,446,17479
40,177,17479
34,1166524,17481
35,405297,17481
36,35998,17481
37,27491,17481
38,2751,17481
39,671,17481
40,201,17481
3828,50,22545
11478,10,22545
17476,1,22545
3828,20,22547
11399,14,22547
11478,6,22547
11531,18,22547
11535,5,22547
11541,800,22547
11545,900,22547
11547,13,22547
11553,180,22547
11556,5,22547
17480,1,22547
11541,500,22549
11545,700,22549
11547,11,22549
11553,140,22549
11556,3,22549
17478,1,22549
3828,35,22549
11399,7,22549
11478,8,22549
11531,14,22549
11535,3,22549
16275,40,22779
11478,6,22453
16236,1,22453
11478,6,22457
16242,1,22457
11478,6,22461
16240,1,22461
11478,6,22465
16238,1,22465
34,760320,16228
35,212920,16228
36,67812,16228
37,8911,16228
38,7559,16228
39,1546,16228
40,276,16228
34,895572,16230
35,208811,16230
36,68478,16230
38,2560,16230
39,552,16230
40,443,16230
34,1276532,16232
35,284999,16232
36,72156,16232
37,24023,16232
39,1057,16232
40,816,16232
34,1419860,16234
35,210987,16234
36,64947,16234
37,10979,16234
39,727,16234
40,216,16234
11478,15,22443
16229,1,22443
11478,15,22445
16231,1,22445
11478,15,22447
16227,1,22447
11478,15,22449
16233,1,22449
11478,15,22467
16229,1,22467
16231,1,22469
11478,15,22469
11478,15,22471
16227,1,22471
11478,15,22475
16233,1,22475
34,6164,24697
35,2799,24697
39,46,24697
40,30,24697
34,55688,24699
36,1355,24699
37,533,24699
38,2636,24699
40,11,24699
34,69980,24703
35,23897,24703
36,31493,24703
37,3051,24703
39,352,24703
40,192,24703
3687,5,17913
3689,5,17913
11482,1,17913
11541,3,17913
11689,2,17913
12108,1,17913
17482,1,17913
3687,5,22230
3689,5,22230
11482,1,22230
11541,5,22230
16278,1,22230
3687,5,24306
3689,5,24306
11482,1,24306
11541,3,24306
11689,2,24306
12108,1,24306
17482,1,24306
648,1,12730
11478,7,12730
649,1,12732
11478,10,12732
11478,7,12734
19744,1,12734
653,1,12736
11478,7,12736
650,1,12744
11478,7,12744
655,1,12746
11478,10,12746
652,1,12748
11478,10,12748
1944,1,12754
11478,10,12754
9842,3,19807
11483,1,19807
11534,6,19807
11540,3,19807
12709,1,19807
21568,2,21541
21586,3,21541
21722,4,21541
9842,35,4293
11483,1,4293
11540,35,4293
20280,1,4293
9842,35,4295
11483,1,4295
11540,35,4295
27951,1,4295
11478,40,28845
20185,1,28845
11478,40,28847
20189,1,28847
11478,40,28849
20187,1,28849
11478,40,28851
20183,1,28851
9840,8,4263
11483,1,4263
11539,8,4263
20069,1,4263
9840,8,4265
11483,1,4265
11539,8,4265
20409,1,4265
9840,8,4267
11483,1,4267
11539,8,4267
22227,1,4267
9840,8,4269
11483,1,4269
11541,8,4269
20406,1,4269
9840,8,4271
11483,1,4271
11541,8,4271
20405,1,4271
9840,8,4273
11052,1,4273
11483,1,4273
11541,8,4273
9840,8,4275
11483,1,4275
11541,8,4275
22553,1,4275
9840,8,4277
11483,1,4277
11541,8,4277
22557,1,4277
9840,8,4279
11483,1,4279
11541,8,4279
22555,1,4279
9840,8,4281
11483,1,4281
11540,8,4281
20124,1,4281
9840,8,4283
11483,1,4283
11540,8,4283
22228,1,4283
9840,8,4285
11483,1,4285
11540,8,4285
20514,1,4285
9840,8,4287
11483,1,4287
11538,8,4287
20070,1,4287
9840,8,4289
11017,1,4289
11483,1,4289
11538,8,4289
9840,8,4291
11483,1,4291
11538,8,4291
20408,1,4291
2346,3,22299
2346,3,22300
2346,3,22301
2349,2,22302
2346,3,22303
2346,3,22304
2346,3,22305
2346,3,22306
2346,3,22307
2346,3,22308
2346,3,22309
2346,3,22310
2346,3,22311
2346,3,22554
2346,3,22556
2346,3,22558
11476,1,12611
11476,1,12613
11476,1,12615
11476,1,12617
11476,1,12619
11476,1,12621
11476,1,12786
11476,1,12788
11476,1,12790
11476,1,12792
11476,1,12794
11476,1,12796
11476,1,12798
11476,1,12800
11476,1,12802
11476,1,12804
11476,1,12806
11476,1,12808
9840,4,4251
11482,1,4251
11689,4,4251
24348,1,4251
9840,35,4253
11482,1,4253
11689,35,4253
24644,1,4253
16682,10,11074
11476,1,12609
11476,1,12626
11476,1,12628
11476,1,12630
11476,1,12632
11476,1,12634
11476,1,12762
11476,1,12764
11476,1,12766
11476,1,12768
11476,1,12770
11476,1,12772
11476,1,12774
11476,1,12776
11476,1,12778
11476,1,12780
11476,1,12782
11476,1,12784
11476,1,12553
11476,1,12558
11476,1,12560
11476,1,12562
11476,1,12564
11476,1,12566
11476,1,12811
11476,1,12813
11476,1,12815
11476,1,12817
11476,1,12819
11476,1,12821
11476,1,12823
11476,1,12825
11476,1,12827
11476,1,12829
11476,1,12831
11476,1,12833
11483,1,18591
16682,15,18591
18036,1,18591
18038,1,18593
11483,1,18593
16682,14,18593
11483,1,18595
16682,13,18595
18040,1,18595
11483,1,18597
16682,11,18597
18042,1,18597
11483,1,18599
16682,10,18599
18044,1,18599
11483,1,18601
16682,9,18601
18046,1,18601
11483,1,18603
16682,8,18603
18048,1,18603
11483,1,18605
16682,7,18605
18050,1,18605
11483,1,18607
16682,6,18607
18052,1,18607
38,400,18609
11483,1,18609
16682,16,18609
18054,1,18609
11483,1,18611
16682,5,18611
18056,1,18611
11483,1,18613
16682,4,18613
18058,1,18613
11483,1,18615
16682,3,18615
18060,1,18615
11483,1,18617
16682,2,18617
18062,1,18617
11483,1,18619
16682,1,18619
18066,1,18619
11483,1,18625
16682,15,18625
18064,1,18625
11483,1,4400
11483,1,4402
11475,1,26287
11475,1,26289
11475,1,26291
11475,1,26293
11475,1,26295
11475,1,26297
11475,1,26299
11475,1,26301
11475,1,26303
11475,1,26305
11475,1,26307
11475,1,26309
11475,1,26311
11475,1,26313
11475,1,26315
11475,1,26319
11475,1,26321
11475,1,26323
11481,1,26325
11481,1,26327
11481,1,26329
11481,1,26331
11481,1,26333
11481,1,26335
11481,1,26337
11481,1,26339
11481,1,26341
11483,1,26343
11483,1,26345
11483,1,26347
11483,1,26349
11483,1,26351
9842,16,26353
11483,1,26353
9842,16,26355
11483,1,26355
9842,16,26357
11483,1,26357
9842,16,26359
11483,1,26359
9842,16,26361
11483,1,26361
9842,16,26363
11483,1,26363
9842,16,26365
11483,1,26365
9842,16,26367
11483,1,26367
11482,1,26369
11482,1,26371
11482,1,26373
11482,1,26375
11482,1,26377
11486,1,26379
11486,1,26381
11486,1,26383
11486,1,26385
11486,1,26387
11486,1,26389
11486,1,26391
11486,1,26393
11486,1,26395
11486,1,26397
11486,1,26399
11486,1,26401
11486,1,26403
11486,1,26405
11486,1,26407
11486,1,26409
11486,1,26411
11486,1,26413
11486,1,26415
11486,1,26417
11486,1,26419
11486,1,26421
11486,1,26423
11486,1,26425
11486,1,26427
11486,1,26429
11486,1,26431
11486,1,26433
11486,1,26435
11484,1,26437
11484,1,26439
11484,1,26441
11484,1,26443
11484,1,26445
11484,1,26447
11484,1,26449
11484,1,26451
11484,1,26453
11483,1,26932
11475,1,27067
11475,1,31004
11475,1,31006
11475,1,31008
11475,1,31016
11475,1,31018
11475,1,31020
11475,1,31028
11475,1,31030
11475,1,31032
11475,1,31040
11475,1,31042
11475,1,31044
11475,1,31050
11475,1,31052
11475,1,31054
11475,1,31058
11475,1,31060
11475,1,31062
11475,1,31070
11475,1,31072
11475,1,31078
11475,1,31080
11475,1,31082
11475,1,31090
11475,1,31092
11475,1,31094
11475,1,31112
11475,1,31114
11475,1,31116
11475,1,31124
11475,1,31126
11475,1,31128
11475,1,31136
11475,1,31138
11475,1,31140
11475,1,31148
11475,1,31150
11475,1,31152
11475,1,31166
11475,1,31168
11475,1,31170
11475,1,31172
11475,1,31174
11475,1,31176
11475,1,31184
11475,1,31186
11475,1,31188
11475,1,31196
11475,1,31198
11475,1,31200
11483,1,31208
11483,1,31210
11483,1,31212
11483,1,31221
11483,1,31223
11483,1,31225
11483,1,31233
11483,1,31235
11483,1,31237
11483,1,31245
11483,1,31247
11483,1,31249
11483,1,31257
11483,1,31259
11483,1,31261
11483,1,31269
9842,4,31269
9842,8,31271
11483,1,31271
9842,32,31273
11483,1,31273
9842,4,31281
11483,1,31281
9842,8,31283
11483,1,31283
9842,32,31285
11483,1,31285
9842,4,31293
11483,1,31293
9842,8,31295
11483,1,31295
9842,32,31297
11483,1,31297
9842,4,31305
11483,1,31305
9842,8,31307
11483,1,31307
9842,32,31309
11483,1,31309
9842,4,31317
11483,1,31317
9842,8,31319
11483,1,31319
9842,32,31321
11483,1,31321
9842,4,31329
11483,1,31329
9842,8,31331
11483,1,31331
11483,1,31333
9842,32,31333
9842,4,31341
11483,1,31341
9842,8,31343
11483,1,31343
9842,32,31345
11483,1,31345
9842,4,31353
11483,1,31353
9842,8,31355
11483,1,31355
9842,32,31357
11483,1,31357
11482,1,31365
11482,1,31367
11482,1,31369
11482,1,31377
11482,1,31379
11482,1,31381
11482,1,31389
11482,1,31391
11482,1,31393
11482,1,31401
11482,1,31403
11482,1,31405
11482,1,31413
11482,1,31415
11482,1,31417
11486,1,31425
11486,1,31427
11486,1,31429
11486,1,31437
11486,1,31439
11486,1,31441
11486,1,31449
11486,1,31451
11486,1,31453
11486,1,31461
11486,1,31463
11486,1,31465
11486,1,31473
11486,1,31475
11486,1,31477
11486,1,31485
11486,1,31487
11486,1,31489
11486,1,31497
11486,1,31499
11486,1,31501
11486,1,31509
11486,1,31511
11486,1,31513
11486,1,31521
11486,1,31523
11486,1,31525
11486,1,31533
11486,1,31535
11486,1,31537
11486,1,31545
11486,1,31547
11486,1,31549
11486,1,31557
11486,1,31559
11486,1,31561
11486,1,31569
11486,1,31571
11486,1,31573
11486,1,31581
11486,1,31583
11486,1,31585
11486,1,31593
11486,1,31595
11486,1,31597
11486,1,31605
11486,1,31607
11486,1,31615
11486,1,31617
11486,1,31619
11486,1,31627
11486,1,31629
11486,1,31631
11486,1,31639
11486,1,31641
11486,1,31643
11486,1,31651
11486,1,31653
11486,1,31655
11486,1,31663
11486,1,31665
11486,1,31667
11486,1,31675
11486,1,31677
11486,1,31679
11486,1,31687
11486,1,31689
11486,1,31691
11486,1,31699
11486,1,31701
11486,1,31703
11486,1,31711
11486,1,31713
11486,1,31715
11484,1,31723
11484,1,31725
11484,1,31727
11484,1,31735
11484,1,31737
11484,1,31739
11484,1,31747
11484,1,31749
11484,1,31751
11484,1,31759
11484,1,31761
11484,1,31763
11484,1,31771
11484,1,31773
11484,1,31775
11484,1,31783
11484,1,31785
11484,1,31787
11484,1,31795
11484,1,31797
11484,1,31799
11484,1,31811
11484,1,31813
11484,1,31815
11484,1,31823
11484,1,31825
11484,1,31827
11481,1,32030
11481,1,32032
11481,1,32038
11481,1,32040
11481,1,32046
11481,1,32048
11481,1,32054
11481,1,32056
11481,1,32062
11481,1,32064
11481,1,32074
11481,1,32076
11481,1,32078
11481,1,32080
11481,1,32086
11481,1,32088
11481,1,32094
11481,1,32096
11481,1,33280
11481,1,33284
11481,1,33288
11481,1,33292
11481,1,33296
11481,1,33300
11486,1,33302
11483,1,33306
11481,1,33310
11481,1,33314
2867,18,2774
2868,32,2774
2869,26,2774
2870,28,2774
2871,18,2774
2872,18,2774
2875,28,2774
2876,12,2774
21037,8,2774
2867,9,2775
2868,16,2775
2869,14,2775
2870,14,2775
2871,9,2775
2872,9,2775
2875,14,2775
2876,6,2775
21037,4,2775
2867,4,2776
2868,8,2776
2869,6,2776
2870,6,2776
2871,4,2776
2872,4,2776
2875,6,2776
2876,4,2776
21037,2,2776
2867,18,2777
2868,32,2777
2869,26,2777
2870,28,2777
2871,18,2777
2872,18,2777
2875,28,2777
2876,12,2777
21037,8,2777
2867,9,2778
2868,16,2778
2869,14,2778
2870,14,2778
2871,9,2778
2872,9,2778
2875,14,2778
2876,6,2778
21037,4,2778
2867,4,2779
2868,8,2779
2869,6,2779
2870,6,2779
2871,4,2779
2872,4,2779
2875,6,2779
2876,4,2779
21037,2,2779
2867,18,2780
2868,32,2780
2869,26,2780
2870,28,2780
2871,18,2780
2872,18,2780
2875,28,2780
2876,12,2780
21037,8,2780
2867,9,2781
2868,16,2781
2869,14,2781
2870,14,2781
2871,9,2781
2872,9,2781
2875,14,2781
2876,6,2781
21037,4,2781
2867,4,2782
2868,8,2782
2869,6,2782
2870,6,2782
2871,4,2782
2872,4,2782
2875,6,2782
2876,4,2782
21037,2,2782
2867,18,2783
2868,32,2783
2869,26,2783
2870,28,2783
2871,18,2783
2872,18,2783
2875,28,2783
2876,12,2783
21037,8,2783
2867,9,2784
2868,16,2784
2869,14,2784
2870,14,2784
2871,9,2784
2872,9,2784
2875,14,2784
2876,6,2784
21037,4,2784
2867,4,2785
2868,8,2785
2869,6,2785
2870,6,2785
2871,4,2785
2872,4,2785
2875,6,2785
2876,4,2785
21037,2,2785
34,3000000,27677
35,500000,27677
36,150000,27677
37,50000,27677
38,25000,27677
39,20000,27677
40,7500,27677
16214,1,27677
34,1500000,27680
35,250000,27680
36,75000,27680
37,25000,27680
38,12500,27680
39,10000,27680
40,3750,27680
20065,1,27680
34,750000,27681
35,125000,27681
36,37500,27681
37,12500,27681
38,6250,27681
39,5000,27681
40,1875,27681
20066,1,27681
34,3000000,27682
35,500000,27682
36,150000,27682
37,50000,27682
38,25000,27682
39,20000,27682
40,7500,27682
12235,1,27682
34,1500000,27684
35,250000,27684
36,75000,27684
37,25000,27684
38,12500,27684
39,10000,27684
40,3750,27684
20059,1,27684
34,750000,27685
20060,1,27685
35,125000,27685
36,37500,27685
37,12500,27685
38,6250,27685
39,5000,27685
40,1875,27685
34,3150000,27688
35,525000,27688
36,157500,27688
37,52500,27688
38,26250,27688
39,21000,27688
40,7875,27688
12235,1,27688
37,26250,27689
38,13125,27689
39,10500,27689
40,3937,27689
20059,1,27689
34,1575000,27689
35,262500,27689
36,78750,27689
40,1968,27690
20060,1,27690
34,787500,27690
35,131250,27690
36,39375,27690
37,13125,27690
38,6562,27690
39,5250,27690
34,1575000,27694
35,262500,27694
36,78750,27694
37,26250,27694
38,13125,27694
39,10500,27694
40,3937,27694
20065,1,27694
34,3150000,27695
35,525000,27695
36,157500,27695
37,52500,27695
38,26250,27695
39,21000,27695
40,7875,27695
16214,1,27695
37,13125,27696
38,6562,27696
39,5250,27696
40,1968,27696
20066,1,27696
34,787500,27696
35,131250,27696
36,39375,27696
39,5000,27697
40,1875,27697
20062,1,27697
34,750000,27697
35,125000,27697
36,37500,27697
37,12500,27697
38,6250,27697
34,1500000,27698
35,250000,27698
36,75000,27698
37,25000,27698
38,12500,27698
39,10000,27698
40,3750,27698
20061,1,27698
34,3000000,27699
35,500000,27699
36,150000,27699
37,50000,27699
38,25000,27699
39,20000,27699
40,7500,27699
16213,1,27699
34,787500,27703
20062,1,27703
35,131250,27703
36,39375,27703
37,13125,27703
38,6562,27703
39,5250,27703
40,1968,27703
34,1575000,27704
35,262500,27704
36,78750,27704
37,26250,27704
38,13125,27704
39,10500,27704
40,3937,27704
20061,1,27704
34,3150000,27705
35,525000,27705
36,157500,27705
37,52500,27705
38,26250,27705
39,21000,27705
40,7875,27705
16213,1,27705
34,3000000,27706
35,500000,27706
36,150000,27706
37,50000,27706
38,25000,27706
39,20000,27706
40,7500,27706
12236,1,27706
34,1500000,27707
35,250000,27707
36,75000,27707
37,25000,27707
38,12500,27707
39,10000,27707
40,3750,27707
20063,1,27707
36,37500,27708
37,12500,27708
38,6250,27708
39,5000,27708
40,1875,27708
20064,1,27708
34,750000,27708
35,125000,27708
40,3937,27712
20063,1,27712
34,1575000,27712
35,262500,27712
36,78750,27712
37,26250,27712
38,13125,27712
39,10500,27712
